kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bantul,Banguntapan,paud,69866992,KB Aisyiyah Mertosanan,Mertosanan Kulon,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69866992
Kabupaten Bantul,Banguntapan,paud,69975145,KB AISYIYAH NGLAREN,Nglaren Rt 03,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69975145
Kabupaten Bantul,Banguntapan,paud,69931906,KB AISYIYAH POTORONO I,"Petet, Potorono, Banguntapan, Bantul",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69931906
Kabupaten Bantul,Banguntapan,paud,69981305,KB AISYIYAH POTORONO II,Potorono Potorono Banguntapan Bantul,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69981305
Kabupaten Bantul,Banguntapan,paud,69813106,KB AISYIYAH TEGALSARI,Tegalsari,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813106
Kabupaten Bantul,Banguntapan,paud,69813136,KB AL MUTHIIN,MAGUWO RT.14/RW.27,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813136
Kabupaten Bantul,Banguntapan,paud,69813125,KB AL-MUHTADIN,Komplek Masjid Al Muhtadin Plumbon RT.13 RW.15,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813125
Kabupaten Bantul,Banguntapan,paud,69959892,KB ALIFA MUSLIM MONTESSORI,"Jl. Gatotkaca No. 399, Jurugentong",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69959892
Kabupaten Bantul,Banguntapan,paud,69959601,KB AMANAH,Pringgolayan RT 04,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69959601
Kabupaten Bantul,Banguntapan,paud,69861013,KB AMARTYA,Jl. Kalinga No 7 RT 006,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69861013
Kabupaten Bantul,Banguntapan,paud,69813195,KB AN-NISA JOGJAKARTA,"Jl. Wonosari KM 7,5, Mantup",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813195
Kabupaten Bantul,Banguntapan,paud,69863827,KB ANAK NEGERI AISYIYAH KARANGBENDO,JL. WARINGIN NO.13 KARANGBENDO,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69863827
Kabupaten Bantul,Banguntapan,paud,69813177,KB ANANDA,JL. Pringmayang Gang Rejeki III Pringgolayan,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813177
Kabupaten Bantul,Banguntapan,paud,69813209,KB ANNISA SINGOSAREN,Karang RT 02 Singosaren III,Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813209
Kabupaten Bantul,Banguntapan,paud,69820580,KB AVICIENA,"Jl. Cendrawasih, Maguwo RT 14 RW 27",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820580
Kabupaten Bantul,Banguntapan,paud,70031489,KB AZZAHROTUN,WONOCATUR RT 07 RW 24,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70031489
Kabupaten Bantul,Banguntapan,paud,69813228,KB BAKTI BAITUSSALAM,"Jl. Monumen Perjuangan, Kertopaten, Glondong RT.01",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813228
Kabupaten Bantul,Banguntapan,paud,69911170,KB BHAKTI MULIA,Kanoman RT 07 RW 20 Karangjambe,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69911170
Kabupaten Bantul,Banguntapan,paud,69813262,KB BINA BUAH HATI,Jl. Sorowajan Baru No. 1,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813262
Kabupaten Bantul,Banguntapan,paud,70063388,KB Cahyaning Budi,"Komplek TPA At Taqwa, Dhuku RT 02",Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70063388
Kabupaten Bantul,Banguntapan,paud,69861012,KB CERIA,Tobratan RT 06,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69861012
Kabupaten Bantul,Banguntapan,paud,69968885,KB CERIA SEMOYAN SINGOSAREN,SEMOYAN RT. 01,Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69968885
Kabupaten Bantul,Banguntapan,paud,69950519,KB CHIPMUNK,Jl. Garuda No. 318 Kepanjen,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69950519
Kabupaten Bantul,Banguntapan,paud,69967080,KB DAAR AL HAKIM,Sunten RT 08 Jomblangan,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69967080
Kabupaten Bantul,Banguntapan,paud,69907384,KB DARUL ILMI ARSHIYA,SAMPANGAN RT.007,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69907384
Kabupaten Bantul,Banguntapan,paud,69916632,KB EDEL WEIZ,"Sunten, DK Jomblangan RT 08",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69916632
Kabupaten Bantul,Banguntapan,paud,69913961,KB EMBUN,Jl. Pleret Km 2,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69913961
Kabupaten Bantul,Banguntapan,paud,69863826,KB FLAMBOYAN,Kepanjen RT 01,Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69863826
Kabupaten Bantul,Banguntapan,paud,70035122,KB Halimah As Sadiyah,Jalan Pertapan Manggisan RT.08,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70035122
Kabupaten Bantul,Banguntapan,paud,70035110,KB HANACARAKA EDUKIDS MONTESSORI SCHOOL,Jl. Sepiangin Selatan No 08 RT.007 RW 000,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70035110
Kabupaten Bantul,Banguntapan,paud,69911172,KB ISLAM AL-HARITS,Pelem Lor,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69911172
Kabupaten Bantul,Banguntapan,paud,70050138,KB Islam Fatiha Karima,"Jl Sukun No 270, Karangbendo",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70050138
Kabupaten Bantul,Banguntapan,paud,70000985,KB IT SALSABILA 2 BANGUNTAPAN,Jl. Gatotkaca Jurugentong RT 10 RW 34,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70000985
Kabupaten Bantul,Banguntapan,paud,69813283,KB JABAL RAHMAH,KANOMAN TEGAL PASAR,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813283
Kabupaten Bantul,Banguntapan,paud,70050231,KB Jamilurrohman,Glondong RT 04,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70050231
Kabupaten Bantul,Banguntapan,paud,69983899,KB JELITA,Sarirejo I RT 04,Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69983899
Kabupaten Bantul,Banguntapan,paud,69820620,KB JOGJA CITRA,Jl. Monumen Perjuangan Banjar Dadap,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820620
Kabupaten Bantul,Banguntapan,paud,69939920,KB LITTLE CARE,"Jl. Ringroad Selatan KM. 6,7 Blado",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69939920
Kabupaten Bantul,Banguntapan,paud,69813184,KB MUADZ BIN JABAL 2,"Ketandan RT 01/RW 38, DK Jaranan",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813184
Kabupaten Bantul,Banguntapan,paud,69813234,KB MUTIARA,MANGGISAN,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813234
Kabupaten Bantul,Banguntapan,paud,69813202,KB MUTIARA HARAPAN,Sarirejo II,Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813202
Kabupaten Bantul,Banguntapan,paud,69955047,KB NURIL MUTHIAH,Plakaran Kidul RT. 01,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69955047
Kabupaten Bantul,Banguntapan,paud,69820587,KB PERMATA BUNDA,Kepuh Kulon RT 02,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820587
Kabupaten Bantul,Banguntapan,paud,70010427,KB PERMATA HATIKU,Jl. Monumen Perjuangan No. 09 RT. 003 Donoloyo,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70010427
Kabupaten Bantul,Banguntapan,paud,69813255,KB QURRATA A YUN,Glagah Kidul RT.04,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813255
Kabupaten Bantul,Banguntapan,paud,69911166,KB RATNA PUTRA,Plakaran,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69911166
Kabupaten Bantul,Banguntapan,paud,69820599,KB SEKAR BANGSA,Mutihan RT 03,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820599
Kabupaten Bantul,Banguntapan,paud,69906977,KB SEKAR MELATI,KETANDAN RT. 03,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69906977
Kabupaten Bantul,Banguntapan,paud,69912030,KB STAR KIDS,JL. JANTI NO. 88A,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69912030
Kabupaten Bantul,Banguntapan,paud,69992085,KB TAMAN FIRDAUS,BESALEN RT 06 NGIPIK,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69992085
Kabupaten Bantul,Banguntapan,paud,69916635,KB TAMAN MELATI,PELEM LOR RT 14,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69916635
Kabupaten Bantul,Banguntapan,paud,69820610,KB TUNAS MELATI,"Jl.Garuda 142 RT. 08 RW. 25, Wonocatur",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820610
Kabupaten Bantul,Banguntapan,paud,69813110,KB. KASIH IBU,KEPANJEN RT 02,Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813110
Kabupaten Bantul,Banguntapan,paud,69981901,KELOMPOK BERMAIN ANAK CENDEKIA,Jl. Gatotkaca No.405 C Jurugentong,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69981901
Kabupaten Bantul,Banguntapan,paud,70053658,PRATAMA WIDYALAYA SARI MEKAR,"Jl. Pura no 370 Plumbon, Banguntapan",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70053658
Kabupaten Bantul,Banguntapan,paud,69743534,RA AN-NISA JOGJAKARTA,"JL. WONOSARI KM 7,5 BUMEN WETAN,RT.09 BATURETNO, BANGUNTAPAN, BANTUL, YOGYAKARTA",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743534
Kabupaten Bantul,Banguntapan,paud,69976374,RA DARUL ILMI,DSN SAMPANGAN RT 07 WIROKERTEN BANGUNTAPAN BANTUL,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69976374
Kabupaten Bantul,Banguntapan,paud,69743536,RA JOGJA CITRA,BANJARDADAP,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743536
Kabupaten Bantul,Banguntapan,paud,69743535,RA MUADZ BIN JABAL 2,KETANDAN RT 01 RW 38 JARANAN BANGUNTAPAN,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743535
Kabupaten Bantul,Banguntapan,paud,69743538,RA TAHFIDZ AL-QUR`AN JAMILURROHMAN,"GLONDONG RT 04 WIROKERTEN, BANGUNTAPAN, BANTUL, DIY",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743538
Kabupaten Bantul,Banguntapan,paud,69743537,RA/BA/TA PDHI,"KOMPLEKS PERUM WIROKERTEN,JOGORAGAN, BANGUNTAPAN, BANTUL, YOGYAKARTA",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743537
Kabupaten Bantul,Banguntapan,paud,69981319,SPS ANYELIR I,Wonocatur Banguntapan Banguntapan Bantul,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69981319
Kabupaten Bantul,Banguntapan,paud,69813257,SPS BBH AGUNG III,PLUMBON RT. 13 RW. 15,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813257
Kabupaten Bantul,Banguntapan,paud,69863838,SPS CEMPAKA KUNING,Glondong RT. 03,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69863838
Kabupaten Bantul,Banguntapan,paud,69813351,SPS GELATIK,Balai Dusun Sorowajan,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813351
Kabupaten Bantul,Banguntapan,paud,69980102,SPS KEMBANG HARAPAN,Krobokan,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69980102
Kabupaten Bantul,Banguntapan,paud,69813235,SPS KEMBANG TEBU,Glagah Lor RT 03,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813235
Kabupaten Bantul,Banguntapan,paud,70055237,SPS LEMBAYUNG,Gang Kweni RT 03 Dusun IX Pelemwulung,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70055237
Kabupaten Bantul,Banguntapan,paud,70052308,SPS LESTARI,Dladan RT 06,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70052308
Kabupaten Bantul,Banguntapan,paud,69813246,SPS MEKAR SEJATI,BOTOKENCENG,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813246
Kabupaten Bantul,Banguntapan,paud,70006514,SPS MUTIARA HARAPAN,"Jl. Citrowati, Karangbendo Kulon RT 08",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70006514
Kabupaten Bantul,Banguntapan,paud,69820592,SPS PELITA HATI,"Karangsari Wetan RT 15, Tegaltandan",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820592
Kabupaten Bantul,Banguntapan,paud,70055837,SPS SUNGAI BARITO,Jl. Baruno No 48 Jomblangan RT02,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70055837
Kabupaten Bantul,Banguntapan,paud,69863837,SPS TAMAN MELATI,Komplek Masjid Al Fajar Kauman,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69863837
Kabupaten Bantul,Banguntapan,paud,69813321,SPS TUNAS HARAPAN,GROJOGAN,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813321
Kabupaten Bantul,Banguntapan,paud,69813178,SPS. BINA BUAH HATI AGUNG II,"Jl. Srikandi No. 06 RT.01 RW.13, Sokowaten",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813178
Kabupaten Bantul,Banguntapan,paud,69813334,SPS.AGUNG I,BABADAN,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813334
Kabupaten Bantul,Banguntapan,paud,20409239,TK ABA AL FATTAH,"NGENTAK, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409239
Kabupaten Bantul,Banguntapan,paud,20409276,TK ABA AS-SALAM,"SOROWAJAN, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409276
Kabupaten Bantul,Banguntapan,paud,69844603,TK ABA BINA INSANI,"JL.GARUDA RT 02 RW 46 MODALAN, BANGUNTAPAN BANTUL",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844603
Kabupaten Bantul,Banguntapan,paud,20409259,TK ABA BODON,CELENAN,Jagalan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409259
Kabupaten Bantul,Banguntapan,paud,20409231,TK ABA GEDONGKUNING,"GEDONGKUNING, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409231
Kabupaten Bantul,Banguntapan,paud,20409269,TK ABA GLAGAH TAMANAN,"TAMANAN, BANGUNTAPAN, BANGUNTAPAN",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409269
Kabupaten Bantul,Banguntapan,paud,69820615,TK ABA JAMBIDAN,Santan,Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820615
Kabupaten Bantul,Banguntapan,paud,20409241,TK ABA KALANGAN,"KALANGAN, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409241
Kabupaten Bantul,Banguntapan,paud,20409232,TK ABA KARANGBENDO,"JL. WARINGIN NO. 13, KARANGBENDO",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409232
Kabupaten Bantul,Banguntapan,paud,20409240,TK ABA KARANGTURI,"KARANGTURI, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409240
Kabupaten Bantul,Banguntapan,paud,20409287,TK ABA KAUMAN,"KAUMAN, TARNANAN, BANGUNTAPAN",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409287
Kabupaten Bantul,Banguntapan,paud,20409284,TK ABA KEPUH WETAN,"KEPUH WETAN, WIROKERTEN, BANGUNTAPAN",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409284
Kabupaten Bantul,Banguntapan,paud,20409235,TK ABA KETANDAN,"KETANDAN, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409235
Kabupaten Bantul,Banguntapan,paud,20409290,TK ABA KRAGILAN,"KRAGILAN, TAMANAN, BANGUNTAPAN",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409290
Kabupaten Bantul,Banguntapan,paud,20409258,TK ABA MERTOSANAN,"MERTOSANAN KULON, POTORONO, BANGUNTAPAN",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409258
Kabupaten Bantul,Banguntapan,paud,20409257,TK ABA NGLAREN POTORONO,"BRAJAN, MERTOSANAN WETAN",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409257
Kabupaten Bantul,Banguntapan,paud,20409280,TK ABA POTORONO II,JL. WONOSARI KM 9,Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409280
Kabupaten Bantul,Banguntapan,paud,20409272,TK ABA TEGALSARI,"TEGALSARI, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409272
Kabupaten Bantul,Banguntapan,paud,20409226,TK ABA WONOCATUR,"WONOCATUR, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409226
Kabupaten Bantul,Banguntapan,paud,69759824,TK AISYIYAH BUSTANUL ATHFAL AN NISA,Karang RT.03,Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69759824
Kabupaten Bantul,Banguntapan,paud,69989125,TK AISYIYAH CERIA,Gilang,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69989125
Kabupaten Bantul,Banguntapan,paud,20409279,TK AISYIYAH PEMBINA BANGUNTAPAN,"PETET, POTORONO, BANGUNTAPAN",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409279
Kabupaten Bantul,Banguntapan,paud,20409281,TK AL ISLAMIYAH GROJOGAN,"GROJOGAN, WIROKERTEN, BANGUNTAPAN",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409281
Kabupaten Bantul,Banguntapan,paud,69861014,TK AL MUHTADIN,Komplek Masjid Al Muhtadin Plumbon,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69861014
Kabupaten Bantul,Banguntapan,paud,69959891,TK ALIFA MUSLIM MONTESSORI,Jl.Gatotkaca No.399,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69959891
Kabupaten Bantul,Banguntapan,paud,69984001,TK ANAK CENDEKIA,"Jl. Gatotkaca No.405 C, Jurugentong",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69984001
Kabupaten Bantul,Banguntapan,paud,69812943,TK BAKTI BAITUSSALAM,"Jl. Monumen Perjuangan, Kertopaten, Glondong RT 01",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812943
Kabupaten Bantul,Banguntapan,paud,69892604,TK CHIPMUNK,"Jl. Garuda 318 Kepanjen, Banguntapan, Bantul, Yogyakarta 55198",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69892604
Kabupaten Bantul,Banguntapan,paud,70035108,TK HANACARAKA EDUKIDS MONTESSORI SCHOOL,Jl. Sepiangin Selatan No 08 RT.007 RW 000,Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70035108
Kabupaten Bantul,Banguntapan,paud,20409242,TK IMANUEL,"NGENTAK, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409242
Kabupaten Bantul,Banguntapan,paud,69813084,TK ISLAM AL-HARITS,JL. BERBAH NO.93 A PELEM LOR,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813084
Kabupaten Bantul,Banguntapan,paud,20409288,TK ISLAM PLUS MUTIARA,"MANGGISAN, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409288
Kabupaten Bantul,Banguntapan,paud,20409291,TK IT JABAL RAHMAH,"KANOMAN, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409291
Kabupaten Bantul,Banguntapan,paud,20409224,TK KANISIUS SOROWAJAN,"SOROWAJAN NO 111, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409224
Kabupaten Bantul,Banguntapan,paud,20409227,TK KARTIKASARI,KARANGSARI TEGAL TANDAN,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409227
Kabupaten Bantul,Banguntapan,paud,20409251,TK LKMD PANCASAKTI,"BALONG KIDUL, POTORONO, BANGUNTAPAN",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409251
Kabupaten Bantul,Banguntapan,paud,20409261,TK LKMD SINGOSAREN,"SARIREJO I, SINGOSAREN, BANGUNTAPAN",Singosaren,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409261
Kabupaten Bantul,Banguntapan,paud,20409292,TK MELATI,"PELEMWULUNG, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409292
Kabupaten Bantul,Banguntapan,paud,20409238,TK NEGERI 1 BANGUNTAPAN,"PLAKARAN, BATURETNO, BANGUNTAPAN",Baturetno,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409238
Kabupaten Bantul,Banguntapan,paud,20409228,TK PAMARDI SIWI,"MAGUWO, BANGUNTAPAN, BANGUNTAPAN",Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409228
Kabupaten Bantul,Banguntapan,paud,20409230,TK PERTIWI 21,BABADAN RW 17 DUKUH PLUMBON,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409230
Kabupaten Bantul,Banguntapan,paud,20409245,TK PERTIWI 25,"GLONDONG, WIROKERTEN, BANGUNTAPAN",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409245
Kabupaten Bantul,Banguntapan,paud,20409254,TK PERTIWI 28 POTORONO,"SALAKAN, POTORONO, BANGUNTAPAN",Potorono,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409254
Kabupaten Bantul,Banguntapan,paud,20409267,TK PERTIWI 36 TAMANAN,"KROBOKAN, TAMANAN, BANGUNTAPAN",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409267
Kabupaten Bantul,Banguntapan,paud,20409244,TK PERTIWI NO 24,"SAMPANGAN, WIROKERTEN, BANGUNTAPAN",Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409244
Kabupaten Bantul,Banguntapan,paud,20409249,TK PERTIWI NO 27 JAMBIDAN,"KRETEK, JAMBIDAN, BANGUNTAPAN",Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409249
Kabupaten Bantul,Banguntapan,paud,20409246,TK PERTIWI NO. 26 JAMBIDAN,"BINTARAN, JAMBIDAN, BANGUNTAPAN",Jambidan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409246
Kabupaten Bantul,Banguntapan,paud,20409229,TK PKK 85 PRINGGOLAYAN,PRINGGOLAYAN BANGUNTAPAN BANGUNTAPAN,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409229
Kabupaten Bantul,Banguntapan,paud,20409274,TK PKK BHAKTI TAMANAN,"TAMANAN, TAMANAN, BANGUNTAPAN",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409274
Kabupaten Bantul,Banguntapan,paud,20409237,TK PKK II MANTUP,"MANTUP, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409237
Kabupaten Bantul,Banguntapan,paud,20409273,TK PKK IV BATURETNO,"NGIPIK, BATURETNO, BANGUNTAPAN",Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409273
