kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bandung Barat,Parongpong,paud,69937833,SPS TAAM MUTIARA BARU,Kp. Baru Rt. 01/01 No. 23,Cigugur Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69937833
Kabupaten Bandung Barat,Parongpong,paud,69984034,TAAM NURUL UKHUWAH,KP. KARYAWANGI RT 03 RW 06,Karyawangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69984034
Kabupaten Bandung Barat,Parongpong,paud,90101173,Taman Kanak-Kanak SIS Bandung,"Jl. Sersan Bajuri Km 1,5 Rt 3 Rw 1, Sukabaru, Cihideung, Prongpang, Bandung Bara",Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/90101173
Kabupaten Bandung Barat,Parongpong,paud,69872170,TK AL BAROKAH,JL.NYAMPAY NO.5,Karyawangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69872170
Kabupaten Bandung Barat,Parongpong,paud,69835751,TK AL PANKULI,JL. SARIWANGI RT.02/08,Sariwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835751
Kabupaten Bandung Barat,Parongpong,paud,69835750,TK AMAL KELUARGA,Jl. Cigugur Girang No. 297,Cigugur Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835750
Kabupaten Bandung Barat,Parongpong,paud,20267443,TK ASH SHIDIQ,JL.TERS.SERSAN BAJURI,Cihideung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267443
Kabupaten Bandung Barat,Parongpong,paud,20267447,TK ASSALAM,JL.CIGUGUR GIRANG NO.16A,Cigugur Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267447
Kabupaten Bandung Barat,Parongpong,paud,70061806,TK BAITUL MANSYURIN,Kp. Kancah RT.001 RW.013,Cihideung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70061806
Kabupaten Bandung Barat,Parongpong,paud,70031498,TK BUNDA FLORIA,Jl. Pangkalan No.03 RT.001 RW.010,Sariwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70031498
Kabupaten Bandung Barat,Parongpong,paud,70036058,TK CAHAYA TUNAS BANGSA,Jl. Karyawangi No. 81 RT 001 RW 007,Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70036058
Kabupaten Bandung Barat,Parongpong,paud,70033988,TK CALLISTA FAIHA OLIVIA,Kp. Parongpong No.10 RT 005 RW 011,Karyawangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70033988
Kabupaten Bandung Barat,Parongpong,paud,70000563,TK CERDAS CENDEKIA,Komp. Bumi Sariwangi 2 No.8,Sariwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70000563
Kabupaten Bandung Barat,Parongpong,paud,69835753,TK DAARUL FIKRI,KOMP. CIBALIGO PERMAI JL. DAARUL FIKRI NO 2,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835753
Kabupaten Bandung Barat,Parongpong,paud,69835752,TK DAARUS SA ADAH,JL. CIHANJUANG NO. 103,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835752
Kabupaten Bandung Barat,Parongpong,paud,20267470,TK FIRDAUS PERCIKAN IMAN,Jl. Bukit Firdaus No. 9 RT.07 RW.08,Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267470
Kabupaten Bandung Barat,Parongpong,paud,69891477,TK FUN KIDS,"Perumahan Puri Budi Asri Blok C Nomor 6-7, Kabupaten Bandung Barat",Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891477
Kabupaten Bandung Barat,Parongpong,paud,69835755,TK HANJUANG,KOMP. CIBALIGO PERMAI,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835755
Kabupaten Bandung Barat,Parongpong,paud,20267473,TK HARAPAN IBU,Jl. Cipanjak RT. 04/XI Ds. Cigugur,Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267473
Kabupaten Bandung Barat,Parongpong,paud,70061117,TK ISLAM TERPADU DARUSSALAM,Komplek Pondok Hijau Indah Blok G No. 1-2 RT. 002 RW. 010,Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70061117
Kabupaten Bandung Barat,Parongpong,paud,69835758,TK KARTIKA X - 3,JL. KOLONEL MASTURI KOMPLEK DENKAVKUD RT 02/11 KECAMATAN PARONGPONG,Karyawangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835758
Kabupaten Bandung Barat,Parongpong,paud,20267496,TK MENTARI HATI,Jl.Cihanjuang Rahayu No.307,Cihanjuang Rahayu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267496
Kabupaten Bandung Barat,Parongpong,paud,69835746,TK PLUS AL AZHAR,Jl. Terusan Sersan Bajuri Kp. Pasir Sereh Rt.01 Rw.09,Cihideung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835746
Kabupaten Bandung Barat,Parongpong,paud,69835747,TK PLUS DARUL IHSAN,KP. SUKAMULYA RT. 02 / 03,Cihideung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835747
Kabupaten Bandung Barat,Parongpong,paud,69872169,TK ROOFID,CIHANJUANG RAHAYU,Cihanjuang Rahayu,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69872169
Kabupaten Bandung Barat,Parongpong,paud,20267535,TK SELARAS,KP. CICARITA NO.68 RT.02 RW.17,Ciwaruga,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20267535
Kabupaten Bandung Barat,Parongpong,paud,70063671,TK STARLAND PRESCHOOL & KINDERGARTEN,Jl. Setiabudi Regency No. G61 RT. 001 RW. 001,Kec. Parongpong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70063671
Kabupaten Bandung Barat,Parongpong,paud,69835754,TK SYIFAUL QOLBI,KP. KARANGSARI RT. 05 /03,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835754
Kabupaten Bandung Barat,Parongpong,paud,70055594,TK TASDIQUL QURAN,Jl. Cihanjuang No. 34 RT. 001 RW. 015,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70055594
Kabupaten Bandung Barat,Parongpong,paud,20279840,TKIT AL KUROMA,KP. PANYAIRAN RT.03/02,Cigugur Girang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20279840
Kabupaten Bandung Barat,Parongpong,paud,20279838,TKS BINA HASAN CENDIKIA,Jl. Cihanjuang komp. Bumi Hanjuang B-32 Rt 02 Rw 11,Cihanjuang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20279838
Kabupaten Bandung Barat,Parongpong,paud,69835757,TUNAS KARYA,SUKAWANA,Karyawangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69835757
Kabupaten Bandung Barat,Lembang,paud,69836043,BUNGA NUSANTARA,JAYAGIRI NO. 63 RT.01 /XI,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836043
Kabupaten Bandung Barat,Lembang,paud,69836037,KB ADZ DZIKRO,TUGU LAKSANA RT.02 / RW.13,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836037
Kabupaten Bandung Barat,Lembang,paud,69836038,KB AL KAUTSAR,NYAMPAY RT. 01 RW. 14,Langensari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836038
Kabupaten Bandung Barat,Lembang,paud,69836039,KB AL MUSYAWARAH,POJOK GIRANG RT 003 RW 004,Cikahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836039
Kabupaten Bandung Barat,Lembang,paud,69931983,KB ANAK MULIA,Jl. Lapang No.09 Rt.01 Rw.11,Cibogo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69931983
Kabupaten Bandung Barat,Lembang,paud,69940493,KB ASH SHODDIQ,Kp. Babakan Bandung Rw.10,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69940493
Kabupaten Bandung Barat,Lembang,paud,69942927,KB CAHAYA BINTANG,"Jl. Maribaya No.1, Ruko Central Lembang Blok B-6 Kec. Lembang Kabupaten Bandung",Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69942927
Kabupaten Bandung Barat,Lembang,paud,69940490,KB CALAKAN,Kp. Ciburial RT 02 RW 05,Cibogo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69940490
Kabupaten Bandung Barat,Lembang,paud,69836040,KB DAHLIA,POJOK TENGAH,Cikahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836040
Kabupaten Bandung Barat,Lembang,paud,69935228,KB EAGLE,Jl. Baru Adjak No. 194B Rt.04 Rw.06,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69935228
Kabupaten Bandung Barat,Lembang,paud,69836045,KB GEGER SUNTEN,KP CIBODAS,Suntenjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836045
Kabupaten Bandung Barat,Lembang,paud,69891536,KB HARAPAN IBU,Kp. Citespong Rt.02 Rw.02,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891536
Kabupaten Bandung Barat,Lembang,paud,69836041,KB MIFTAHUL IMAN,KOLONEL MASTURI CITESPONG RT. 02 RW. 01,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836041
Kabupaten Bandung Barat,Lembang,paud,69836044,KB MITRA INSANI,Kp. Lebak Hideng Pasir Ipis RT.03 RW.17,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836044
Kabupaten Bandung Barat,Lembang,paud,69972436,KB PELITA INDONESIA,JL. RAYA LEMBANG NO. 194,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69972436
Kabupaten Bandung Barat,Lembang,paud,69942924,KB ROUDHOTUL HASANAH,JL. KOLMAS 129 KP. PAMECELAN RT 02 RW 05,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69942924
Kabupaten Bandung Barat,Lembang,paud,69872174,KB WONDERLAND,Jl. SUKALAKSANA NO.07 RT.04 RW.02,Cikahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69872174
Kabupaten Bandung Barat,Lembang,paud,69836042,KINANTI,KP. BABAKAN AMPERA RT. 05 /16 JL. JAYAGIRI,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836042
Kabupaten Bandung Barat,Lembang,paud,69836357,KOBER ALIF,SADANG,Cikidang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836357
Kabupaten Bandung Barat,Lembang,paud,69836352,PAUD MAWAR MELATI III,JL. TANGKUBAN PERAHU KP. CIBURIAL RT. 03 / 03,Cibogo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836352
Kabupaten Bandung Barat,Lembang,paud,70052239,PAUDQ AL-FURQON,KP. NAGRAK,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70052239
Kabupaten Bandung Barat,Lembang,paud,70045376,PAUDQ AL-HIKMAH,JL. DAGO GIRI KP. BUNISARI,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70045376
Kabupaten Bandung Barat,Lembang,paud,70046446,PAUDQ AL-IHSAAN PLUS,JL. TANGKUBAN PERAHU KP. PONDOK NO. 50,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70046446
Kabupaten Bandung Barat,Lembang,paud,70046094,PAUDQ AL-MARUF,JL. KOLONEL MASTURI RT 03 RW 01 DESA SUKAJAYA,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70046094
Kabupaten Bandung Barat,Lembang,paud,70046085,PAUDQ NURUL HUDA,KP. POJOK TENGAH,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70046085
Kabupaten Bandung Barat,Lembang,paud,70062349,PAUDQ NURUL JANNAH,KP. WARUNG CARINGIN,Mekarwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70062349
Kabupaten Bandung Barat,Lembang,paud,70023873,PAUDQ. AL-ANSHOR,KP. TUGULAKSANA NO. 16 RT. 001 RW. 013,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70023873
Kabupaten Bandung Barat,Lembang,paud,70039243,PAUDQ. AL-FITROH,KP. SINDANGWAAS NO.142,Mekarwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039243
Kabupaten Bandung Barat,Lembang,paud,70048043,PAUDQ. AL-FURQON,KP. NAGRAK,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70048043
Kabupaten Bandung Barat,Lembang,paud,70023870,PAUDQ. AL-HIJRAH 19,JL. WANGUNSARI RT. 001 RW. 002 NO. 30 KP. CIJENGKOL,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70023870
Kabupaten Bandung Barat,Lembang,paud,70047953,PAUDQ. AL-IHSAAN PLUS,JL. TANGKUBAN PERAHU KP. PONDOK NO. 50 RT 002 RW. 003,Cikole,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70047953
Kabupaten Bandung Barat,Lembang,paud,70023957,PAUDQ. AL-MUKHLISIN,KP. SUKAMULYA,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70023957
Kabupaten Bandung Barat,Lembang,paud,70039137,PAUDQ. BAITUL ILMI,JL. SESKO AU KP. MEKARSARI,Mekarwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039137
Kabupaten Bandung Barat,Lembang,paud,70023871,PAUDQ. BAITUL MAARIF,KP. CIKAWARI RT. 003 RW. 004,Wangunharja,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70023871
Kabupaten Bandung Barat,Lembang,paud,70039240,PAUDQ. BAITURROHMAN,JL. DAGO GIRI KP. SUKAMENAK,Mekarwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039240
Kabupaten Bandung Barat,Lembang,paud,70039106,PAUDQ. LP-4 NURUL HUDA,KP. PASIR WANGI,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039106
Kabupaten Bandung Barat,Lembang,paud,70023872,PAUDQ. NURUL FALAH,KP. CIBEUREUM RT. 002 RW. 001,Wangunharja,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70023872
Kabupaten Bandung Barat,Lembang,paud,70039199,PAUDQ. SYIARUL HUDA,JL. MANOKO KP. CIBODAS,Cibodas,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039199
Kabupaten Bandung Barat,Lembang,paud,69891597,POS PAUD AL LUQMAN,MARIBAYA RT. 03 RW. 01,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891597
Kabupaten Bandung Barat,Lembang,paud,69836336,POS PAUD AL MUNAWWAROH,KP. MANOKO RT. 04 /03,Cikahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836336
Kabupaten Bandung Barat,Lembang,paud,69836328,POS PAUD AMARILIS,JL. MAMA ADIWARTA RT. 03/RW. 12,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836328
Kabupaten Bandung Barat,Lembang,paud,69836329,POS PAUD ANGGREK MEKAR,MURHADI KP.SUKAJADI RT. 03 / 02,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836329
Kabupaten Bandung Barat,Lembang,paud,69836356,POS PAUD ANGGREK VII,KP. CIKOLE RT. 02 / 07,Cikole,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836356
Kabupaten Bandung Barat,Lembang,paud,69891600,POS PAUD BARKATUL HUDA,Kp. Cikareumbi RT. 03 RW. 04,Cikidang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69891600
Kabupaten Bandung Barat,Lembang,paud,69836330,POS PAUD BHAYANGKARA CERIA,SUKAMANTRI NO.01 RT. 01 / RW. 06,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836330
Kabupaten Bandung Barat,Lembang,paud,69836315,POS PAUD HARAPAN BUNDA 04,CIJENGKOL RT. 03 /04,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836315
Kabupaten Bandung Barat,Lembang,paud,69836310,POS PAUD HARAPAN BUNDA 11,KP. ARENG RT.03/12,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836310
Kabupaten Bandung Barat,Lembang,paud,69836312,POS PAUD HARAPAN BUNDA 14,CIRATEUN PEUNTAS RT.02 / RW.13,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836312
Kabupaten Bandung Barat,Lembang,paud,69836327,POS PAUD JERUK MANIS,CIJERUK RT. 04 / RW. 08,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836327
Kabupaten Bandung Barat,Lembang,paud,69836337,POS PAUD KASTURI,KP. BARUNAGRI RT. 02 /03,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836337
Kabupaten Bandung Barat,Lembang,paud,69836320,POS PAUD KENANGA MEKAR,KP. BUNIWANGI,Mekarwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836320
Kabupaten Bandung Barat,Lembang,paud,69836333,POS PAUD KUNCUP HARAPAN CERIA,GG. MINATU RT. 03 / RW.01,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836333
Kabupaten Bandung Barat,Lembang,paud,69836344,POS PAUD MELATI 01 DARUL AZHAR,JL. WEDANA NO 130 RT.03/01,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836344
Kabupaten Bandung Barat,Lembang,paud,69836349,POS PAUD MELATI 02,SUKAHAJI NO. 100 RT. 02 RW. 02,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836349
Kabupaten Bandung Barat,Lembang,paud,69836347,POS PAUD MELATI 08,KP.GENTENG RT.03/08,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836347
Kabupaten Bandung Barat,Lembang,paud,69836345,POS PAUD MELATI 09 JAYAGIRI,PONDOK BUAH BATU RT. 03 / 09,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836345
Kabupaten Bandung Barat,Lembang,paud,69836362,POS PAUD MELATI CERIA,KP. SUKAMULYA RT. 01 / 02,Cibodas,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836362
Kabupaten Bandung Barat,Lembang,paud,69836317,POS PAUD MELATI PAGERWANGI,SUKANAGARA NO.9 RT.02/RW.04,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836317
Kabupaten Bandung Barat,Lembang,paud,69836338,POS PAUD MUTIARA BUNDA,PAMECALAN/KOLMAS RT. 01 / 04,Sukajaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836338
Kabupaten Bandung Barat,Lembang,paud,69836332,POS PAUD MUTIARA CERIA,KP. SUKAMANDI JL. MUTIARA II RT. 01/05,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836332
Kabupaten Bandung Barat,Lembang,paud,69836319,POS PAUD NURUL ILMI,PAGERMANEUH RT. 03 RW. 07,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836319
Kabupaten Bandung Barat,Lembang,paud,69836324,POS PAUD PLAMBOYAN 11,KP. SUKAMAJU TIMUR RT. 02 /11,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836324
Kabupaten Bandung Barat,Lembang,paud,69836314,POS PAUD PUSTAKA CERIA,WANGUNSARI RT. 04 RW. 05,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836314
Kabupaten Bandung Barat,Lembang,paud,69836303,POS PAUD SEKARWANGI 13,"Jl. Raya Lembang Km 11,5 Kp. cihideung RT 01/13",Gudangkahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836303
Kabupaten Bandung Barat,Lembang,paud,69962133,POS PAUD TERPADU KARTINI PKM WADAH CIBODAS,jl. maribaya timur kp. babakan jati rt.04 rw.05,Cibodas,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69962133
Kabupaten Bandung Barat,Lembang,paud,69836321,POS PAUD TUNAS CERIA,MARIBAYA N0 292 KM 3,Langensari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836321
Kabupaten Bandung Barat,Lembang,paud,69836366,POS PAUD TUNAS HARAPAN 1,JL. MARIBAYA TIMUR KP. PATROL RT. 01 / 06,Suntenjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836366
Kabupaten Bandung Barat,Lembang,paud,69836367,POS PAUD TUNAS HARAPAN II,MARIBAYA TIMUR,Suntenjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836367
Kabupaten Bandung Barat,Lembang,paud,69836368,POS PAUD TUNAS HARAPAN III,DAGO RT. 01 RW. 17,Suntenjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836368
Kabupaten Bandung Barat,Lembang,paud,69836323,POS PAUD WIJAYA KUSUMA,JL/ WIJAYA NO. 4 RT.02 RW.03,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69836323
Kabupaten Bandung Barat,Lembang,paud,69854626,RA Asy-Syifa,Jl. Tangkuban Parahu Kp. Pasar Ahad Ds. Cikole,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69854626
Kabupaten Bandung Barat,Lembang,paud,69738344,RA/BA/TA AL FURQON,JL. GRAND HOTEL NO. 176 LEMBANG,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738344
Kabupaten Bandung Barat,Lembang,paud,69738332,RA/BA/TA AL-AZHAR,KP. NYAMPAY RT 01/06 DESA LANGENSARI,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738332
Kabupaten Bandung Barat,Lembang,paud,69738333,RA/BA/TA AL-FALAAH,KP.CIHIDEUNG GUDANG RT.03 RW.02 DESA GUDANG KAHURIPAN,Gudangkahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738333
Kabupaten Bandung Barat,Lembang,paud,69738334,RA/BA/TA AL-FAUZAN,KP. CILUMBER RT 04/08,Cikole,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738334
Kabupaten Bandung Barat,Lembang,paud,69738335,RA/BA/TA AL-HIDAYAH,JL. RAYA LEMBANG NO. 295,Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738335
Kabupaten Bandung Barat,Lembang,paud,69738336,RA/BA/TA AL-HIKMAH,JL. GUNUNG PUTRI NO. 93 RT. 02 RW. 09 JAYAGIRI LEMBANG,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738336
Kabupaten Bandung Barat,Lembang,paud,69738337,RA/BA/TA AL-IKHLAS,KP. CIBURIAL RT03/06 DS.,Cikahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738337
Kabupaten Bandung Barat,Lembang,paud,69738338,RA/BA/TA AL-KAUTSAR,KP. NYAMPAY RT. 01/14,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738338
Kabupaten Bandung Barat,Lembang,paud,69738339,RA/BA/TA AL-MABRUR,KP.GENTENG RT.03 RW.08 JAYAGIRI LEMBANG,Suntenjaya,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738339
Kabupaten Bandung Barat,Lembang,paud,69738340,RA/BA/TA AL-MANSYURIAH SA ADAH,KP. CIKAWARI RT. 04/04 WANGUNHARJA LEMBANG,Pagerwangi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738340
Kabupaten Bandung Barat,Lembang,paud,69738341,RA/BA/TA AL-MUHAJIRIN,"GEDONG LIMA RT 02 RW 10, SUKAJAYA",Gudangkahuripan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738341
Kabupaten Bandung Barat,Lembang,paud,69738342,RA/BA/TA AL-MUHTADIN,JL. LAPANG II RT.03 RW.01 CIKOLE LEMBANG,Jayagiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738342
Kabupaten Bandung Barat,Lembang,paud,69738343,RA/BA/TA AL-MUNAWWAROH,KP.MANOKO RT 04/03 DS. CIKAHURIPAN,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738343
Kabupaten Bandung Barat,Lembang,paud,69738345,RA/BA/TA ALFITROH,KP. NYALINDUNG RT 04 RW 08,Langensari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738345
Kabupaten Bandung Barat,Lembang,paud,69738331,RA/BA/TA AN NISA,KP. PASAR AHAD,Wangunsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738331
Kabupaten Bandung Barat,Lembang,paud,69738346,RA/BA/TA AR-RASYIIDU,JL. TANGKUBAN PERAHU NO.26,Langensari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738346
Kabupaten Bandung Barat,Lembang,paud,69738347,RA/BA/TA AR-ROCHMAH,KP. CICALUNG RT.03 RW.06,Cikidang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738347
Kabupaten Bandung Barat,Lembang,paud,69738348,RA/BA/TA AT-TAUHID,KP. PONDOK 03/03,Kayuambon,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738348
Kabupaten Bandung Barat,Lembang,paud,69738349,RA/BA/TA GITA,JL. GRAND HOTEL NO. 44 RT.04 RW.05 LEMBANG LEMBANG,Kec. Lembang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69738349
