event_id,date_start,date_end,date_precision,province,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_lat,kabkota_lng,kabkota_population,n_rows,venues,venue_levels,symptomatic,symptomatic_min,symptomatic_max,symptomatic_kind,symptomatic_by_subject,deaths,source_urls,incident_ids,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0106,2026-01-30,2026-01-30,day,Jambi,Kabupaten Muaro Jambi,kabupaten,Muaro Jambi,15.05,-1.4482512111723946,103.51549566092164,457238,4,"[""TK (Spesifik tidak disebutkan)"", ""SD (Spesifik tidak disebutkan)"", ""SMP (Spesifik tidak disebutkan)"", ""SMA (Spesifik tidak disebutkan)""]","[""early_childhood"", ""junior_secondary"", ""primary"", ""senior_secondary""]",150,150,150,exact,"{""student"": 150}",,"[""https://www.jambiseru.com/berita/31/01/korban-keracunan-mbg-di-muaro-jambi-tembus-150-pelajar-puluhan-masih-dirawat-inap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0106"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0107"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0108"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0109""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0448,2026-01-30,2026-01-30,day,Jawa Tengah,Kabupaten Grobogan,kabupaten,Grobogan,33.15,-7.082058555310319,110.91737159653837,1520974,2,"[""SDN 2 Pulongrambe"", ""SDN 3 Mayahan""]","[""primary""]",8,8,8,exact,"{""student"": 8}",,"[""https://regional.kompas.com/read/2026/01/30/161147778/8-pelajar-sd-di-grobogan-diduga-keracunan-mbg-dilarikan-ke-puskesmas""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0448"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0449""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0633,2026-02,2026-02,month,Jawa Timur,Kabupaten Trenggalek,kabupaten,Trenggalek,35.03,-8.047910064122286,111.70915082348205,753810,2,"[""SD (Spesifik tidak disebutkan)"", ""SMP (Spesifik tidak disebutkan)""]","[""junior_secondary"", ""primary""]",157,157,157,exact,"{""student"": 157}",,"[""https://minakonews.com/gelombang-keracunan-massal-siswa-program-mbg-disorot/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0633"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0634""]","[""count_shared_across_rows"", ""month_precision_only"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0619,2026-02-02,2026-02-02,day,Jawa Timur,Kota Surabaya,kota,Surabaya,35.78,-7.258891323638141,112.74703888119626,3018022,1,"[""SDN 1 Babat Jerawat""]","[""primary""]",27,27,27,exact,"{""student"": 27}",,"[""https://beritanews9.id/diduga-27-siswa-sdn-bajer-1-keracunan-mbg-orang-tua-murid-keluhkan-makanan-basi-di-babat-jerawat/,%20https://beritanews9.id/diduga-27-siswa-sdn-bajer-1-keracunan-mbg-orang-tua-murid-keluhkan-makanan-basi-di-babat-jerawat/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0619""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0043,2026-02-04,2026-02-04,day,Sumatera Barat,Kabupaten Dharmasraya,kabupaten,Dharmasraya,13.10,-0.9529856017421708,101.4941127505854,242192,2,"[""SMAN 1 Sungai Rumbai"", ""Pondok Pesantrean""]","[""pesantren"", ""senior_secondary""]",221,221,221,exact,"{""person"": 221}",,"[""https://padek.jawapos.com/dharmasraya/2367167692/lima-hari-dugaan-keracunan-massal-di-dharmasraya-hasil-uji-lab-belum-diumumkan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0043"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0044""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0153,2026-02-05,2026-02-05,day,Kalimantan Barat,Kabupaten Ketapang,kabupaten,Ketapang,61.04,-1.8442282167132769,109.97893875233444,583541,3,"[""SMP Negeri 1 Marau"", ""SMA Negeri 1 Marau"", ""SMK Negeri 1 Marau""]","[""junior_secondary"", ""senior_secondary""]",417,417,417,exact,"{""student"": 417}",,"[""https://pontianak.tribunnews.com/kalbar/1161424/417-siswa-dan-guru-di-ketapang-keracunan-massal-setelah-konsumsi-mbg-dari-dapur-surya-gizi-lestari""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0153"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0154"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0155""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0163,2026-02-05,2026-02-05,day,Kalimantan Barat,Kota Singkawang,kota,Singkawang,61.72,0.904786196799786,108.97740501185594,249954,1,"[""MAN Model Singkawang""]","[""senior_secondary""]",56,56,56,exact,"{""student"": 56}",,"[""https://wartapontianak.pikiran-rakyat.com/kalbar/pr-1179990397/puluhan-siswa-man-model-kota-singkawang-diduga-keracunan-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0163""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0166,2026-02-05,2026-02-05,day,Kalimantan Tengah,Kota Palangka Raya,kota,Palangka Raya,62.71,-2.173996226380074,113.8802702994111,315153,1,"[""Posyandu Harum Manis""]","[""community_health_post""]",16,16,16,exact,"{""resident"": 16}",,"[""https://beritasampit.com/2026/02/09/16-warga-palangka-raya-keracunan-usai-santap-mbg-pemprov-kalteng-turun-tangan/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0166""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0564,2026-02-05,2026-02-05,day,Jawa Timur,Kabupaten Jember,kabupaten,Jember,35.09,-8.169670975121788,113.70215105421875,2615874,1,"[""SMP Negeri 1 Umbulsari""]","[""junior_secondary""]",112,112,112,exact,"{""person"": 112}",,"[""https://halojember.jawapos.com/news/2217157641/ratusan-siswa-dan-guru-smpn-1-umbulsari-jember-diduga-keracunan-setelah-konsumsi-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0564""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0455,2026-02-06,2026-02-06,day,Jawa Tengah,Kabupaten Wonosobo,kabupaten,Wonosobo,33.07,-7.358331142315653,109.90516253886881,945955,1,"[""SD Negeri 1 Kapulogo""]","[""primary""]",26,26,26,exact,"{""student"": 26}",,"[""https://www.wartaindonesianews.co.id/2026/02/lagi-lagi-mbg-bermasalah-telur-puyuh.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0455""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0012,2026-02-09,2026-02-09,day,Sumatera Utara,Kabupaten Dairi,kabupaten,Dairi,12.11,2.7479672571598934,98.31396934594967,333335,2,"[""SMK Swasta HKBP Sidikalang"", ""SMK Swasta Arina Sidikalang""]","[""senior_secondary""]",271,271,271,exact,"{""student"": 271}",,"[""https://mistar.id/news/hukum-peristiwa/siswa-keracunan-mbg-di-dairi-terus-bertambah-total-271-orang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0012"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0013""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0071,2026-02-09,2026-02-09,day,Sumatera Selatan,Kabupaten Ogan Ilir,kabupaten,Ogan Ilir,16.10,-3.2605839796212193,104.65253470549459,446020,1,"[""Pondok Pesantren Al Ittifaqiah Indralaya""]","[""pesantren""]",15,15,15,exact,"{""santri"": 15}",,"[""https://www.merdeka.com/peristiwa/15-santri-di-ogan-ilir-diduga-keracunan-mbg-korban-muntah-muntah-sebelum-dilarikan-ke-rs-533475-mvk.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0071""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0456,2026-02-09,2026-02-09,day,Jawa Tengah,Kabupaten Pati,kabupaten,Pati,33.18,-6.75222674353357,111.03994759653601,1385904,1,"[""SMKN 4 Pati""]","[""senior_secondary""]",22,22,22,exact,"{""student"": 22}",,"[""https://harianmuria.com/pati/puluhan-siswa-smkn-4-pati-diduga-keracunan-usai-makan-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0456""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0590,2026-02-10,2026-02-10,day,Jawa Timur,Kabupaten Tulungagung,kabupaten,Tulungagung,35.04,-8.064364715839401,111.90068000547873,1139224,1,"[""SDN 3 Bungur""]","[""primary""]",24,24,24,exact,"{""student"": 24}",,"[""https://bacaini.id/tumbal-mbg-24-siswa-sd-tulungagung-keracunan-massal/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0590""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0002,2026-02-11,2026-02-11,day,Aceh,Kabupaten Aceh Singkil,kabupaten,Aceh Singkil,11.10,2.2710939677616295,97.81532536767888,140461,2,"[""TK Bunga Al-Qur’an"", ""Pesantren Modern Darul Mustafa""]","[""early_childhood"", ""pesantren""]",33,33,33,exact,"{""santri"": 33}",,"[""https://www.ajnn.net/news/puluhan-santri-di-aceh-singkil-diduga-keracunan-mbg-sppg-dihentikan-sementara/amp.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0002"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0003""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0137,2026-02-11,2026-02-11,day,Lampung,Kota Bandar Lampung,kota,Bandar Lampung,18.71,-5.429579213794452,105.26256765111627,1077664,1,"[""SDN 4 Sumberjo""]","[""primary""]",87,87,87,exact,"{""person"": 87}",,"[""https://lampung.viva.co.id/pendidikan/8169-ratusan-siswa-di-kemiling-keracunan-massal-mbg-badan-gizi-nasional-tegaskan-evaluasi-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0137""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0138,2026-02-11,2026-02-11,day,Lampung,Kota Bandar Lampung,kota,Bandar Lampung,18.71,-5.429579213794452,105.26256765111627,1077664,1,"[""SD Al Munawaroh""]","[""primary""]",76,76,76,exact,"{""person"": 76}",,"[""https://lampung.viva.co.id/pendidikan/8169-ratusan-siswa-di-kemiling-keracunan-massal-mbg-badan-gizi-nasional-tegaskan-evaluasi-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0138""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0139,2026-02-11,2026-02-11,day,Lampung,Kota Bandar Lampung,kota,Bandar Lampung,18.71,-5.429579213794452,105.26256765111627,1077664,1,"[""SMPN 14 Bandar Lampung""]","[""junior_secondary""]",43,43,43,exact,"{""person"": 43}",,"[""https://lampung.viva.co.id/pendidikan/8169-ratusan-siswa-di-kemiling-keracunan-massal-mbg-badan-gizi-nasional-tegaskan-evaluasi-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0139""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0600,2026-02-11,2026-02-11,day,Jawa Timur,Kabupaten Malang,kabupaten,Malang,35.07,-8.105459029077382,112.57329134091296,2734623,1,"[""MI Al Maarif 9""]","[""primary""]",9,9,9,exact,"{""student"": 9}",,"[""https://seru.co.id/219610-sembilan-siswa-mi-di-singosari-diduga-keracunan-usai-santap-jatah-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0600""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0699,2026-02-11,2026-02-11,day,Nusa Tenggara Barat,Kabupaten Lombok Utara,kabupaten,Lombok Utara,52.08,-8.35633546555901,116.15926985422034,269989,2,"[""SDN 2 Malaka"", ""SDN 4 Malaka""]","[""primary""]",30,30,30,exact,"{""student"": 30}",,"[""https://www.asatunews.co.id/30-siswa-sdn-lombok-utara-keracunan-makan-bergizi-gratis""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0699"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0700""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0747,2026-02-11,2026-02-11,day,Nusa Tenggara Timur,Kabupaten Manggarai,kabupaten,Manggarai,53.10,-8.611446513623472,120.4642990196421,349836,1,"[""warga Kecamatan Satar Mese""]",[],131,131,131,exact,"{""person"": 131}",,"[""https://www.instagram.com/p/DUw10wHioM4/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0747""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0177,2026-02-12,2026-02-12,day,Kalimantan Timur,Kabupaten Penajam Paser Utara,kabupaten,Penajam Paser Utara,64.09,-1.308203498951236,116.72690384014312,202067,2,"[""SDN 008 Waru"", ""SMAN 2 Penajam Paser Utara""]","[""primary"", ""senior_secondary""]",26,26,26,exact,"{""student"": 26}",,"[""https://www.instagram.com/reels/DUoGzXqkxBP/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0177"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0178""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0585,2026-02-13,2026-02-13,day,Jawa Timur,Kabupaten Ngawi,kabupaten,Ngawi,35.21,-7.401286050830588,111.44544266770494,907002,1,"[""Ponpes Al hijrah""]","[""pesantren""]",67,67,67,exact,"{""santri"": 67}",,"[""https://www.detik.com/jatim/berita/d-8356836/puluhan-santri-diduga-keracunan-mbg-di-ngawi-masih-dirawat""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0585""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0765,2026-02-14,2026-02-14,day,Sulawesi Barat,Kabupaten Polewali Manda,kabupaten,Polewali Manda,76.04,-3.4077171800221633,119.31115423620673,492339,1,"[""SDN 10 Paku""]","[""primary""]",21,21,21,exact,"{""person"": 21}",,"[""https://katinting.com/keracunan-massal-mbg-polman-respons-profesional-dkppkb-waktu-evaluasi-keamanan-pangan/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0765""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0464,2026-02-23,2026-02-23,day,Jawa Tengah,Kota Tegal,kota,Tegal,33.76,-6.8704087484501155,109.13741611002918,294477,1,"[""SMP PIUS""]","[""junior_secondary""]",3,3,3,exact,"{""student"": 3}",,"[""https://puskapik.com/tegal/tiga-siswa-smp-pius-tegal-diduga-keracunan-roti-mbg-sempat-dilarikan-ke-rs""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0464""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0014,2026-02-24,2026-02-24,day,Sumatera Utara,Kabupaten Nias Selatan,kabupaten,Nias Selatan,12.14,0.5833773193046318,97.7778846860258,369817,1,"[""SDN 071123""]","[""primary""]",35,35,35,exact,"{""student"": 35}",,"[""https://www.komunitastodays.co/2026-02-24/35-siswa-sdn-071123-diduga-keracunan-makanan-program-mbg-orang-tua-dan-warga-kepulauan-batu-kecewa/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0014""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0148,2026-02-24,2026-02-24,day,Lampung,Kabupaten Tulang Bawang,kabupaten,Tulang Bawang,18.05,-4.494996749237475,105.22021203836975,440040,1,"[""SDN 1 Kibang""]","[""primary""]",35,35,35,exact,"{""student"": 35}",,"[""https://lampungcity.co/kasus-keracunan-massal-mbg-menggala-bertambah-35-siswa-jadi-korban-dapur-sppg-belum-kantongi-sertifikat-higiene/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0148""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0356,2026-02-25,2026-02-25,day,Jawa Barat,Kota Cimahi,kota,Cimahi,32.77,-6.870807159364418,107.55515922352156,581994,5,"[""TK PGRI"", ""TK Kartika"", ""SDN Cimahi Mandiri 4"", ""SDN Karangmekar 5"", ""SMPN 6 Cimahi""]","[""early_childhood"", ""junior_secondary"", ""primary""]",46,46,46,exact,"{""student"": 46}",,"[""https://bandungbergerak.id/article/detail/1546036135/keracunan-massal-mbg-terulang-46-siswa-dan-guru-di-kota-cimahi-jadi-korban""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0356"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0357"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0358"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0359"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0360""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0004,2026-02-26,2026-02-26,day,Aceh,Kabupaten Bireuen,kabupaten,Bireuen,11.11,5.207564894628741,96.72640339652622,468696,1,"[""warga Simpang Mamplam dan Pandrah""]",[],140,140,140,exact,"{""resident"": 140}",,"[""https://aceh.tribunnews.com/nanggroe/1014016/terungkap-info-awal-kasus-dugaan-keracunan-mbg-di-bireuen-warga-telepon-kepala-puskesmas""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0004""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0006,2026-02-26,2026-02-26,day,Aceh,Kabupaten Aceh Selatan,kabupaten,Aceh Selatan,11.01,3.2548016392931354,97.17411233973566,239629,2,"[""PAUD (Spesifik tidak disebutkan)"", ""SMA (Spesifik tidak disebutkan)""]","[""early_childhood"", ""senior_secondary""]",18,18,18,exact,"{""student"": 18}",,"[""https://www.merdeka.com/peristiwa/dinkes-tetapkan-dugaan-keracunan-makanan-bergizi-gratis-aceh-selatan-sebagai-klb-542158-mvk.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0006"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0007""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0102,2026-02-26,2026-02-26,day,Bengkulu,Kabupaten Bengkulu Utara,kabupaten,Bengkulu Utara,17.03,-3.436858034706668,102.2017863093631,309773,1,[],[],,,,unreported,{},1,"[""https://daerahpost.com/polhukam/diduga-keracunan-burger-mbg-siswa-min-2-ketahun-tutup-usia-di-rs-bhayangkara-bengkulu/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0102""]","[""count_unreported"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0132,2026-02-27,2026-02-27,day,Lampung,Kabupaten Lampung Timur,kabupaten,Lampung Timur,18.07,-5.048183264548101,105.52825470212977,1122605,1,"[""TBA (Tidak disebutkan)""]",[],,11,19,vague,{},,"[""https://lampung77.com/lampung/belasan-pelajar-di-lampung-timur-diduga-keracunan-mbg-ada-siswa-paud/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0132""]","[""count_vague"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0778,2026-03-02,2026-03-02,day,Sulawesi Tengah,Kabupaten Banggai Kepulauan,kabupaten,Banggai Kepulauan,72.07,-1.3119041730240604,123.29844358843701,130008,2,"[""SD Negeri Ambelang"", ""SD Negeri Tompudau""]","[""primary""]",12,12,12,exact,"{""student"": 12}",,"[""https://palu.tribunnews.com/sulteng/180593/breakingnews-12-siswa-di-banggai-kepulauan-diduga-diare-setelah-minum-susu-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0778"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0779""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0736,2026-03-03,2026-03-03,day,Nusa Tenggara Timur,Kabupaten Ngada,kabupaten,Ngada,53.09,-8.785172765189195,120.97473007615979,169445,1,"[""Kecamatan Inere""]",[],24,24,24,exact,"{""person"": 24}",,"[""https://indonesiasatu.co/detail/puluhan-balita-dan-bumil-di-ngada-keracunan-mbg--ketua-dprd-ngada-desak-audit-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0736""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0741,2026-03-04,2026-03-04,day,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,kabupaten,Timor Tengah Utara,53.03,-9.456934944114428,124.47508769420945,276032,1,"[""SMAN 1 Insana""]","[""senior_secondary""]",300,300,,lower_bound,"{""student"": 300}",,"[""https://www.victorynews.id/nasional/33116819723/ratusan-siswa-sman-1-insana-alami-gejala-keracunan-usai-santap-menu-mbg-dari-sppg-susulaku""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0741""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0639,2026-03-05,2026-03-05,day,Jawa Timur,Kabupaten Jombang,kabupaten,Jombang,35.17,-7.556402096019785,112.23460958304962,1378005,1,"[""Ponpes Sholawat Darut Taubah""]","[""pesantren""]",31,31,31,exact,"{""santri"": 31}",,"[""https://www.detik.com/jatim/berita/d-8386411/31-santri-di-jombang-keracunan-usai-santap-telur-asin-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0639""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0282,2026-03-06,2026-03-06,day,Jawa Barat,Kabupaten Sukabumi,kabupaten,Sukabumi,32.02,-6.989164614549726,106.55022261003006,2868943,1,"[""Ponpes Az-Zain""]","[""pesantren""]",47,47,47,exact,"{""person"": 47}",,"[""https://lingkarjabar.com/puluhan-santri-dan-guru-di-sukabumi-diduga-keracunan-usai-santap-program-mbg-47-orang-sempat-alami-keluhan/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0282""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0350,2026-03-10,2026-03-10,day,Jawa Barat,Kabupaten Cirebon,kabupaten,Cirebon,32.09,-6.764528033189753,108.47861955420773,2489046,1,"[""SMAN 1 Jamblang""]","[""senior_secondary""]",1,1,1,exact,"{""student"": 1}",,"[""https://www.cirebonraya.com/ciayumajakuning/43716855496/usai-santap-roti-dan-makanan-mbg-diduga-keracunan-siswi-sma-negeri-1-jamblang-cirebon-dilarikan-ke-rumah-sakit""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0350""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0465,2026-03-12,2026-03-12,day,Jawa Tengah,Kabupaten Pemalang,kabupaten,Pemalang,33.27,-6.893151410423199,109.38071935420861,1601007,1,"[""TK (Spesifik tidak disebutkan)""]","[""early_childhood""]",1,1,1,exact,"{""student"": 1}",,"[""https://www.ketiknews.id/news/30116861093/siswa-tk-di-desa-blendung-diduga-jadi-korban-keracunan-mbg-wabup-pemalang-sppg-harus-dievaluasi""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0465""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0839,2026-03-13,2026-03-13,day,Papua Tengah,Kabupaten Nabire,kabupaten,Nabire,94.01,-3.363365864105701,135.50389107766932,179174,3,"[""TK Grasia"", ""SD Inpres Waharia"", ""SMPN 7 Nabire""]","[""early_childhood"", ""junior_secondary"", ""primary""]",7,7,7,exact,"{""student"": 7}",,"[""https://papua.tribunnews.com/nabire/124270/7-orang-di-nabire-diduga-keracunan-mbg-saus-makanan-jadi-sorotan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0839"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0840"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0841""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0799,2026-03-31,2026-03-31,day,Sulawesi Selatan,Kabupaten Enrekang,kabupaten,Enrekang,73.16,-3.588329898134274,119.77030102200364,234470,2,"[""SDN 120 Baroko"", ""SD 195 Buntu Ampang""]","[""primary""]",17,17,17,exact,"{""student"": 17}",,"[""https://www.detik.com/sulsel/berita/d-8425094/17-siswa-sd-di-enrekang-muntah-diare-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0799"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0800""]","[""count_shared_across_rows""]"
